common_voice_en_25640858.wav,The group is often referred to as the Abu Musa faction.,The group is often referred to as the Abu Musa Faction,0.0,0.0,0.0
common_voice_en_19962335.wav,The objectives are given by the robot.,The objectives are given by the robot,0.0,0.0,0.0
common_voice_en_19867786.wav,This is called stopping the strings.,This is called stopping the strings,0.0,0.0,0.0
common_voice_en_19547601.wav,Each has its own episode list.,Each has its own episode list,0.0,0.0,0.0
common_voice_en_19547558.wav,That quick weave was murdered by his favourite slave.,Daqiqi was murdered by his favorite slave,0.5714285714285714,0.4444444444444444,0.6031746031746031
common_voice_en_18890730.wav,There are two main types of producer audio or creative producer and content producer.,There are two main types of producer audio or creative producer and content producer,0.0,0.0,0.0
common_voice_en_21206738.wav,"McKee was born in Kingston ON but grew up in Loyalist, Ontario.",McKee was born in Kingston Ontario but grew up in Loyalist Ontario,0.08333333333333333,0.08333333333333333,0.15972222222222232
common_voice_en_18909343.wav,These cards are used to bid for turn order.,These cards are used to bid for turn order,0.0,0.0,0.0
common_voice_en_18714558.wav,The roundabout was amongst the Star Trek Micro machines produced by Gallup.,A runabout was amongst the Star Trek Micro Machines produced by Galoob,0.25,0.25,0.4375
common_voice_en_23893310.wav,This area also has a television channel named as Araniko Television.,This area also has a Television Channel named as Araniko Television,0.0,0.0,0.0
common_voice_en_20167587.wav,That boy's tutor.,That boys tutor,0.0,0.0,0.0
common_voice_en_23893686.wav,"The Chapmans live, then Folkens, Oxfordshire, and a restored Victorian farmhouse.",The Chapmans live in Filkins Oxfordshire in a restored Victorian farmhouse,0.2727272727272727,0.2727272727272727,0.47107438016528924
common_voice_en_19519476.wav,Such data degradation is known as soft errors.,Such data degradation is known as soft errors,0.0,0.0,0.0
common_voice_en_23893796.wav,"He is interred at Old Cemetery in Amherst, NH.",He is interred at Old Cemetery in Amherst New Hampshire,0.2,0.2,0.28888888888888886
common_voice_en_20177068.wav,"Various bands have recorded covers in repulsion songs, including Napalm Death, impaled and Entombed.",Various bands have recorded covers of Repulsion songs including Napalm Death Impaled and Entombed,0.07142857142857142,0.07142857142857142,0.1377551020408163
common_voice_en_19553001.wav,The mass of water gave rise to induced seismicity.,The mass of water gave rise to induced seismicity,0.0,0.0,0.0
common_voice_en_25359304.wav,It had been first settled after the American Revolution.,It had been first settled after the American Revolution,0.0,0.0,0.0
common_voice_en_21182026.wav,"After the hearing, Brown predicted that she would be cleared at trial.",After the hearing Brown predicted that she would be cleared at trial,0.0,0.0,0.0
common_voice_en_18893980.wav,The club hoped to build new changing facilities.,The club hope to build new changing facilities,0.125,0.125,0.234375
common_voice_en_19519447.wav,Modern democracy builds on such participation of the people and media.,Modern democracy builds on such participation of the people and media,0.0,0.0,0.0
common_voice_en_30645446.wav,Given was both writer and illustrator.,Given was both writer and illustrator,0.0,0.0,0.0
common_voice_en_30645570.wav,They were got enough as the reading force with Drew.,They were gotten off as the raiding force withdrew,0.5555555555555556,0.5,0.7222222222222222
common_voice_en_22758699.wav,"The genus includes the important group of culinary herbs, marjoram and oregano.",The genus includes the important group of culinary herbs marjoram and oregano,0.0,0.0,0.0
common_voice_en_19552147.wav,This approach is sometimes called modern control to distinguish it from classical control.,This approach is sometimes called modern control to distinguish it from classical control,0.0,0.0,0.0
common_voice_en_21229017.wav,A number of houses have been built with many more under construction.,A number of houses have been built with many more under construction,0.0,0.0,0.0
common_voice_en_29742045.wav,Stop misbehaving or I'll call your mum.,Stop misbehaving or Ill call your mom,0.14285714285714285,0.14285714285714285,0.26530612244897966
common_voice_en_20999394.wav,Hemoglobin's affinity for oxygen increases as successive molecules of oxygen bind.,Hemoglobins affinity for oxygen increases as successive molecules of oxygen bind,0.0,0.0,0.0
common_voice_en_23566577.wav,The company's shares now trade on the Toronto Stock Exchange.,The companys shares now trade on the Toronto Stock Exchange,0.0,0.0,0.0
common_voice_en_19519437.wav,"More recently, the department has again been renamed.",More recently the department has again been renamed,0.0,0.0,0.0
common_voice_en_18714501.wav,She was the first ship named for James Butler Sigourney.,She was the first ship named for James Butler Sigourney,0.0,0.0,0.0
common_voice_en_19547388.wav,"Years later, Gene wondered if the girl had really liked him.",Years later Jean wondered if the girl had really liked him,0.09090909090909091,0.09090909090909091,0.17355371900826455
common_voice_en_21494148.wav,The most major error is the way hold bonus is treated.,The most major error is the way Hold Bonus is treated,0.0,0.0,0.0
common_voice_en_24569315.wav,Grant laid out his agenda for Good common school education.,Grant laid out his agenda for good common school education,0.0,0.0,0.0
common_voice_en_21203428.wav,The team formed after Medford OR Southern Oregon Timber Jacks relocated to Vancouver.,The team formed after Medford Oregons Southern Oregon Timberjacks relocated to Vancouver,0.25,0.23076923076923078,0.3589743589743589
common_voice_en_21507080.wav,The abandoned Fort had apparently been built a few years earlier by the Kashmiris.,The abandoned fort had apparently been built a few years earlier by the Kashmiris,0.0,0.0,0.0
common_voice_en_27292583.wav,Hoyles Plains was the original terminus of the Port Wakefield Railway line.,Hoyles Plains was the original terminus of the Port Wakefield railway line,0.0,0.0,0.0
common_voice_en_19867860.wav,This property is the basis for principal component analysis and canonical correlation.,This property is the basis for principal components analysis and canonical correlation,0.08333333333333333,0.08333333333333333,0.15972222222222232
common_voice_en_23893754.wav,The name was altered first to Volinia and then to Volinia.,The name was altered first to Volenia and then to Volinia,0.09090909090909091,0.09090909090909091,0.17355371900826455
common_voice_en_25640305.wav,We must be strenuous.,We must be strenuous,0.0,0.0,0.0
common_voice_en_19567935.wav,John Diefenbaker reportedly loathed Stephens over the issue.,John Diefenbaker reportedly loathed Stevens over the issue,0.125,0.125,0.234375
common_voice_en_24949179.wav,The Argentina National Football team home matches have also been played here.,The Argentina national football team home matches have also been played here,0.0,0.0,0.0
common_voice_en_18909359.wav,Katya recovered and wears a prosthetic right eye.,Katya recovered and wears a prosthetic right eye,0.0,0.0,0.0
common_voice_en_21507113.wav,"The band's name was inspired by an immortal Dimitric, enslaved and rot.",The band name was inspired by an Immortal demo track Enslaved in Rot,0.3076923076923077,0.3076923076923077,0.48076923076923084
common_voice_en_23893383.wav,"These days, part of the Fort is a museum.",These days part of the fort is a museum,0.0,0.0,0.0
common_voice_en_21493993.wav,Businesses often use envelopes pre printed with return address.,Businesses often use envelopes preprinted with a return address,0.3333333333333333,0.3333333333333333,0.5555555555555556
common_voice_en_18714500.wav,It has twenty faces which are congruent kites.,It has twenty faces which are congruent kites,0.0,0.0,0.0
common_voice_en_22708462.wav,He was a member of the punching church.,He was a member of the Punching Church,0.0,0.0,0.0
common_voice_en_19005153.wav,The Spanish garrisons were destroyed without mounting a coordinated response to the attacks.,The Spanish garrisons were destroyed without mounting a coordinated response to the attacks,0.0,0.0,0.0
common_voice_en_20176967.wav,Their present representative is an excellent master.,Their present representative is an excellent master,0.0,0.0,0.0
common_voice_en_25641436.wav,We did keep in touch though and I went to some shows.,We did keep in touch though and I went to some shows,0.0,0.0,0.0
common_voice_en_25641172.wav,The President of the Council of Ministers then appoints other ministers.,The President of the Council of Ministers then appoints other ministers,0.0,0.0,0.0
common_voice_en_20167745.wav,The capital of the state was Reba.,The capital of the state was Rewa,0.14285714285714285,0.14285714285714285,0.26530612244897966
common_voice_en_21162426.wav,Varying theories exist as to cause.,Varying theories exist as to cause,0.0,0.0,0.0
common_voice_en_20167040.wav,Other state secondary schools serving the area includes Saint Peter's College.,Other State secondary schools serving the area include Saint Peters College,0.09090909090909091,0.09090909090909091,0.17355371900826455
common_voice_en_19616287.wav,He also represents matter and its lifeless state.,He also represents matter in its lifeless state,0.125,0.125,0.234375
common_voice_en_19905235.wav,The title track is known by a number of slightly different names.,The title track is known by a number of slightly different names,0.0,0.0,0.0
common_voice_en_18963323.wav,Self levelling suspension systems are designed to maintain a constant ride height regardless of load.,Selfleveling suspension systems are designed to maintain a constant ride height regardless of load,0.14285714285714285,0.13333333333333333,0.1952380952380952
common_voice_en_27637415.wav,"If Thornton fails any part of it, he will be expelled.",If Thornton fails any part of it he will be expelled,0.0,0.0,0.0
common_voice_en_19868038.wav,Waggon rides and tours of the nearby Amish farms are offered to the public.,Wagon rides and tours of the nearby Amish farms are offered to the public,0.07142857142857142,0.07142857142857142,0.1377551020408163
common_voice_en_19867854.wav,"The village was once larger than today, though probably always scattered in plan.",The village was once larger than today though probably always scattered in plan,0.0,0.0,0.0
common_voice_en_21210163.wav,His plan has been commented on in a variety of forums.,His plan has been commented on in a variety of forums,0.0,0.0,0.0
common_voice_en_18963326.wav,Marius had no alternative but to obey.,Marius had no alternative but to obey,0.0,0.0,0.0
common_voice_en_23830004.wav,"Its main bases, Cartoon International Airport, with the hub at Sharjah International Airport.",Its main base is Khartoum International Airport with a hub at Sharjah International Airport,0.2857142857142857,0.2857142857142857,0.4505494505494505
common_voice_en_28853209.wav,"It was not the beginning of a paradigm, but the end of another one.",It was not the beginning of a paradigm but the end of another one,0.0,0.0,0.0
common_voice_en_19793974.wav,The incidence of his travels were related in a succession of books.,The incidents of his travels were related in a succession of books,0.08333333333333333,0.08333333333333333,0.15972222222222232
common_voice_en_25640027.wav,Water from the Condamine River is used for town water supply and for irrigation.,Water from the Condamine River is used for town water supply and for irrigation,0.0,0.0,0.0
common_voice_en_18893962.wav,The Defence minister is also a permanent member of the Security cabinet.,The Defense Minister is also a permanent member of the Security Cabinet,0.08333333333333333,0.08333333333333333,0.15972222222222232
common_voice_en_25358019.wav,A plaque was installed at the bridge with information on Griffiths.,A plaque was installed at the bridge with information on Griffiths,0.0,0.0,0.0
common_voice_en_18967291.wav,The angels blow trumpets to raise the dead for judgement.,The angels blow trumpets to raise the dead for judgment,0.1,0.1,0.18999999999999995
common_voice_en_21207992.wav,The grammatical number of such constructs is often plural or deal.,The grammatical number of such constructs is often plural or dual,0.09090909090909091,0.09090909090909091,0.17355371900826455
common_voice_en_22708465.wav,He died at a hospital in Zurich after collapsing at the airport.,He died at a hospital in Zurich after collapsing at the airport,0.0,0.0,0.0
common_voice_en_19547724.wav,"However, shortly before his wedding, new tumours emerge.",However shortly before his wedding new tumors emerged,0.25,0.25,0.4375
common_voice_en_25359155.wav,This understanding of how they were a priest was a focus of his novels.,This understanding of how they were oppressed was the focus for his novels,0.3076923076923077,0.2857142857142857,0.4505494505494505
common_voice_en_21209907.wav,"The species list also includes painted honeyeater, swift, parrot, little lorikeet, and Turkey's parrot.",The species list also includes painted honeyeater swift parrot little lorikeet and turquoise parrot,0.07142857142857142,0.07142857142857142,0.1377551020408163
common_voice_en_21208401.wav,She founded and taught at the Columbia Religious and Industrial School for Jewish schools.,She founded and taught at the Columbia Religious and Industrial School for Jewish Girls,0.07142857142857142,0.07142857142857142,0.1377551020408163
common_voice_en_20031683.wav,Many bars are under them are noted for having the Union Jack hanging inside.,Many bars around Didim are noted for having the Union Jack hanging inside,0.23076923076923078,0.21428571428571427,0.3351648351648352
common_voice_en_20305488.wav,The reconstructed Erie Canal follows the Oneida River along the north town line.,The reconstructed Erie Canal follows the Oneida River along the north town line,0.0,0.0,0.0
common_voice_en_19519448.wav,Mazes according to Jonathan Bate came to the controversy as an agnostic.,Matus according to Jonathan Bate came to the controversy as an agnostic,0.08333333333333333,0.08333333333333333,0.15972222222222232
common_voice_en_25640552.wav,The school is based on a long tradition of Lutheran education in the town.,The school is based on a long tradition of Lutheran education in the town,0.0,0.0,0.0
common_voice_en_21185466.wav,The new band was renamed Roky Erickson and the Aliens.,The new band was renamed Roky Erickson and the Aliens,0.0,0.0,0.0
common_voice_en_30645556.wav,Manchester and London.,Manchester and London,0.0,0.0,0.0
common_voice_en_19852712.wav,"Less than two crater diameters to the West, South West of Morozov is Zandstra.",Less than two crater diameters to the westsouthwest of Morozov is Zanstra,0.3333333333333333,0.2857142857142857,0.40476190476190477
common_voice_en_21494016.wav,The cinematographic was by Andrea V Rossotto.,The cinematographic was by Andrea V Rossotto,0.0,0.0,0.0
common_voice_en_19519452.wav,Cha consolidated the club's status within the top tier with two successful relegation escapes.,Cha consolidated the clubs status within the top tier with two successful relegation escapes,0.0,0.0,0.0
common_voice_en_18977856.wav,It received widespread acclaim from music critics.,It received widespread acclaim from music critics,0.0,0.0,0.0
