common_voice_en_27344688.mp3,THOMPSON AND HIS WIFE CATHY HAVE TWO DAUGHTERS ERIKA AND BROOKE
common_voice_en_27284769.mp3,AS ITS NAME SUGGESTS THE MAIN TOWNS ARE MYRTHFORD TYDFIL AND RHYMNEY
common_voice_en_19852813.mp3,WHILE GROWING UP IN CALGARY SING ATTENDED NUMEROUS STAMPEDE WRESTLING EVENTS WITH HER MOTHER
common_voice_en_19552441.mp3,THE STATION ALSO EXPANDED ITS NOON NEWSCAST TO ONE HOUR
common_voice_en_27560851.mp3,CODY OFFERS AN ANTI REDUCTIVIST ACCOUNT OF TESTIMONY
common_voice_en_28853281.mp3,THEY ARE ESPECIALLY ACTIVE IN KINGCOUNTRY OPOTHIKI WAIKATO AND HASTINGS
common_voice_en_21185596.mp3,CAN I DO ANYTHING FOR YOU
common_voice_en_25640010.mp3,THE ENTRY TO THE STATION IS FROM THE GALLERY LEVEL OF TOOWONG VILLAGE
common_voice_en_19743939.mp3,SINCE OPENING THE SCHOOL HAS USED THE OFF CAMPUS HARE FIELD FOR FOOTBALL GAMES
common_voice_en_19005146.mp3,THE CAMPAIGNS COULD NOT AGREE ON EITHER EVENT
common_voice_en_23911917.mp3,HE LIVES IN SWITZERLAND AND HOLDS SWISS CITIZENSHIP TOO
common_voice_en_19852945.mp3,SHE DIED WHEN DAPHNE WAS TEN
common_voice_en_22749661.mp3,SHE BECAME THE SECOND WOMAN FROM HER COUNTRY TO WIN THE TITLE
common_voice_en_23893756.mp3,THAXTON EARNED A DOCTORATE IN PHYSICAL CHEMISTRY FROM IOWA STATE UNIVERSITY
common_voice_en_22758618.mp3,HOWEVER HIS FEELINGS TOWARDS THE RECORD WERE LARGELY NEGATIVE LEAVING HIM DEPRESSED
common_voice_en_18893964.mp3,CULTURAL TOURISM IS BECOMING AN INCREASINGLY IMPORTANT PART OF THE WIDER TOURIST INDUSTRY
common_voice_en_19852552.mp3,CREOLE IS SPOKEN MOSTLY AS AN INTERTRIBAL LINGUA FRANCA IN THE INTERIOR OF LIBERIA
common_voice_en_23893820.mp3,AT THAT TIME THERE WERE NO PRINTING SHOPS IN FINLAND
common_voice_en_18893619.mp3,HUNTER WAS THEN SENT TO BISHOP BONNER IN LONDON
common_voice_en_25641184.mp3,THE EXHIBITION WAS THE LARGEST DISPLAY OF MACINTOSH DESIGN IN ENGLAND
common_voice_en_19550748.mp3,HE OWNS EIGHT FIREBIRDS OVERALL
common_voice_en_21162464.mp3,THE PART WHICH IS BARNES MOST NOTABLE ROLE BROUGHT HER INSTANT PUBLIC RECOGNITION
common_voice_en_19852648.mp3,THE GORGE IS OVER LONG AND STRETCHES FROM NEAR PUKERANGI TO SOUTHEAST OF UTRAM
common_voice_en_18967257.mp3,THE BASS FILLED CHAD S TIME AS HE WAS UNABLE TO GO TO SCHOOL
common_voice_en_19853503.mp3,IT WAS FORMED AFTER THE MERGER OF THE FORMER CITIES OF CEYLOR AND SUNSHINE
common_voice_en_19852814.mp3,FAMOUS EXAMPLES INCLUDE ENGLISH COMEDIAN DAVID MITCHELL
common_voice_en_25359181.mp3,A WELSH GENTLEMAN DESCENDED FROM THE ANCIENT BRITISH KINGS HIS FATHER WAS A FARMER
common_voice_en_25640917.mp3,BAGZ STARTED WORK IN JOURNALISM AS A REPORTER
common_voice_en_21162485.mp3,HE WAS CHARGED WITH LEAVING THE SCENE OF AN ACCIDENT
common_voice_en_24957101.mp3,SOULS FOR CYCLING SHOES ARE USUALLY DIVIDED INTO THREE CATEGORIES
common_voice_en_27284712.mp3,SHERMAN S TEXT WAS PRESENTED UNCENSORED
common_voice_en_27637366.mp3,SHE THOUGHT THAT THE MAN WAS ASKING ABOUT WHAT SHE WAS CARRYING
common_voice_en_20049246.mp3,A LESS EXTENSIVE BUT SIMILAR INITIATIVE WAS INTENDED FOR THE EAST COAST OF AFRICA
