male2_assertive_6b_1.wav,JACK VIEWS AN OUTPIECE
female1_concerned_9a_1.wav,FIND YOUR BOOT IN THE SHOOT
female1_encouraging_4b_1.wav,TAYLOR LIKE STEWED ASIAN FOOD
female1_sad_12b_2.wav,WORK HARD OR YOU LOSE
male2_anxious_3b_1.wav,THE SEED IS BURIED IN DEEP
male2_sad_5a_2.wav,THE LORD SWIMS IN THE SEA
male2_assertive_9b_1.wav,FIND YOUR BOOT IN THE SHOOT
male1_anxious_2a_1.wav,JOHN LAUGHS LIKE YOUR FATHER
female2_concerned_15b_2.wav,I KNOW HOW FRUSTRATING IT CAN BE
female1_assertive_1a_2.wav,TOM BEATS THAT FARMER
male1_angry_13b_1.wav,JIM SAW THE PORT
male1_encouraging_11a_2.wav,YOUR RESULTS ARE UNBELIEVABLE
male2_concerned_15b_1.wav,I KNOW HOW FRUSTRATING IT CAN BE
male1_neutral_5a_2.wav,THE LORD SWIMS IN THE SEA
male2_assertive_3a_1.wav,THE SEED IS BURIED IN DEEP
female2_angry_10b_2.wav,WHAT A HANDSOME NEW BORN BOY
female2_concerned_11a_1.wav,YOUR RESULTS ARE UNBELIEVABLE
female1_neutral_13b_2.wav,JIM SAW THE PORT
male1_assertive_1a_2.wav,TOM BEATS THAT FARMER
female2_sad_12a_2.wav,MICHADO YE LOSE
male1_neutral_13b_1.wav,JIM SOARED THE PORT
male1_excited_15b_2.wav,SOUND THE HORN IF YOU NEED MORE
male2_happy_6a_1.wav,JACK VIEWS ARE NOT PEACE
female2_angry_11a_2.wav,I HAVE NOT SEEN MY TEETH
male2_encouraging_5b_1.wav,THE LORD SWIMS IN THE SEA
female2_apologetic_4a_2.wav,TAKE THE LIGHT STEWED A JAM FOOD
female2_concerned_6b_2.wav,JACK VIEWS IN OUR PEACE
female1_assertive_15b_1.wav,I WILL THINK ABOUT IT AND GET BACK TO YOU
male2_encouraging_8b_2.wav,LINDA ASKED FOR MORE DOTS
female1_angry_12b_1.wav,WORK HARD OR YOU LOSE
female2_neutral_3a_2.wav,THE SEAT IS BURIED IN DEEP
male2_encouraging_13a_1.wav,HOW ARE YOU DOING
male1_apologetic_12b_1.wav,WE WERE AWAY A YEAR AGO
male2_apologetic_7b_1.wav,COW LEAPS INTO A JEEP
male2_angry_10b_1.wav,WATER HARMS THE NEW BORN BOY
male2_apologetic_1b_2.wav,TOM BEATS THAT FARMER
male2_assertive_13a_1.wav,HOW ARE YOU DOING
male1_apologetic_9a_1.wav,FIND YOUR BOOT IN THE SHOOT
male2_apologetic_8a_2.wav,LYNDER ASKS FOR MORE DARTS
female1_concerned_2a_1.wav,JOHN LARK'S LIKE YOUR FATHER
male1_angry_3b_2.wav,THE SEED IS BURIED IN DEEP
male2_sad_3b_2.wav,THE SEED IS BURIED IN DEEP
male1_apologetic_9b_2.wav,FIND YOUR BOOT ON THE SHOOT
female2_angry_10a_1.wav,WHAT A HANDSOME YOU BORN BOY
male1_encouraging_6b_2.wav,JACK VIEWS AND ODD PEACE
male2_neutral_8b_2.wav,LINDA ASKS FOR MORE DARTS
female2_happy_11b_2.wav,I'VE NOT SEEN MY TOOTH
female1_concerned_14b_1.wav,IT SEEMS LIKE YOUR TAKING A LONG TIME
female1_happy_13a_1.wav,JIM SAW THE PORT
female2_neutral_4a_2.wav,TAYLOR LIKE STEWED AGENT FOOD
female1_happy_7b_2.wav,KARL LEAPS INTO A JEEP
female2_neutral_13b_1.wav,JIM SAW THE PORT
female2_concerned_1b_2.wav,TOM BEATS THAT FARMER
female1_anxious_8a_2.wav,LINDA ASKS FOR MORE DARTS
female2_neutral_14b_2.wav,THEY SHOULD START TO TALK
male1_sad_7a_1.wav,COW LEAPS INTO A JEEP
male1_excited_3a_1.wav,THE SEED IS BURIED IN DEEP
female2_assertive_4a_1.wav,TAYLOR LIKE STEWED AGENT FOOD
female1_happy_5b_1.wav,THE LORD SWIMS IN THE SEA
male2_concerned_14b_1.wav,IT SEEMS LIKE YOU'RE TAKING A LONG TIME
female2_happy_3a_1.wav,THE SEED IS BURIED INDEED
male2_excited_6a_1.wav,JACK VIEWS ON OUR PEACE
male1_anxious_6b_2.wav,JACK VIEWS AN ODD PEACE
female1_encouraging_13a_1.wav,HOW ARE YOU DOING
male1_assertive_15a_1.wav,I WILL THINK ABOUT IT AND GET BACK TO YOU
male2_encouraging_8a_2.wav,LYNDER ASKS FOR MORE DOTS
male1_angry_2b_2.wav,JOHN LAUGHS LIKE YOUR FATHER
male1_happy_5a_1.wav,THE LORD SWIMS IN THE SEA
female1_excited_6b_1.wav,JACK VIEWS AN ART PEACE
female1_excited_1b_2.wav,TOM BATES THAT FARMER
male1_angry_13b_2.wav,JIM SAW THE PORT
female2_encouraging_5a_2.wav,THE LORD SWIMS IN THE SEA
female2_sad_7a_2.wav,CALEB'S INTO JAPE
male1_angry_15b_2.wav,SOUND THE HORN IF YOU NEED MORE
male1_encouraging_12b_1.wav,WE WERE AWAY A YEAR AGO
male2_assertive_11b_2.wav,YOUR RESULTS ARE UNBELIEVABLE
female2_assertive_11a_1.wav,YOUR RESULTS ARE UNBELIEVABLE
female2_anxious_6a_2.wav,JACK VIEWS IN AUNT PEACE
male2_assertive_6a_2.wav,JACK VIEWS A KNOT PEACE
male1_neutral_2b_1.wav,JOHN LAUGHS LIKE YOUR FATHER
male2_excited_13a_2.wav,JIM SAW THE PORT
male2_concerned_13b_1.wav,HOW ARE YOU DOING
female2_encouraging_7b_2.wav,COW LEAPS INTO A JAPE
female1_anxious_7a_1.wav,COW LEAPS INTO A JEEP
female2_sad_5b_1.wav,THE LORD SWIMS IN THE SEA
female2_anxious_7a_2.wav,COAL LEAPS INTO A JAPE
male2_sad_11b_2.wav,I HAVE NOT SEEN MY TOOTH
male2_apologetic_2b_1.wav,JOHN LOVES LIKE YOUR FATHER
male2_anxious_5a_2.wav,THE LORD SWIMS IN THE SEA
female1_happy_7b_1.wav,COW LEAPS INTO A JEEP
female2_happy_9b_2.wav,BY NEW BIRD IN THE SHOOT
female1_neutral_13b_1.wav,JIM SAW THE PORT
female1_assertive_10b_1.wav,WATER HARMS THE NEW BORN BOY
female2_encouraging_10a_2.wav,WHAT HARM'S THE NEW BORN BOY
male1_encouraging_15b_1.wav,YOU SHOULD BE PROUD OF YOURSELF
female1_apologetic_13b_2.wav,HOW ARE YOU DOING
male1_excited_3a_2.wav,THE SEED IS BURIED IN DEEP
female1_excited_13a_2.wav,JIM SAW THE POT
male2_apologetic_8b_1.wav,LINDER ASKED FOR MORE DARTS
male2_anxious_10b_1.wav,WATER HARMS THE NEW BORN BOY
female1_happy_12b_1.wav,WORK HARD OR YOU LOSE
