"['﻿client_id', 'path', 'sentence', 'up_votes', 'down_votes', 'age', 'gender', 'accents', 'locale', 'segment']"
015c8c251a2bd7bafc44574804c976c00ad0fe88f8254f61ef82d1c5a3c8eb66e7c6c8a6e76f6fd476d4670003092aa0868f33837f740cce9dc9ca36fc5a1869,common_voice_en_20305491.mp3,The Thames Chase Joint Committee oversees development of the community forest.,2,1,teens,male,New Zealand English,en,
2340d9f5821283c6cf78e56086b80a832b58e109f9256784dfaeade1fcfefc54f96cc9eeb4a36f127342aafd369ca6ac1651ed85240e04b85c5581aa3ab1ab2e,common_voice_en_26792068.mp3,She saw action in the Quasi-War.,2,0,,,New Zealand English,en,
8a7dd4f47a387628bffe94acaa5157243c890f3f22b936d2568ed54ba5db68ea3c5b697077e60098dc42a40b3936df09572d8fdbb84cd71ba089ffb89c479e72,common_voice_en_19974714.mp3,The type of guidance depends on the type of target.,2,0,fourties,male,New Zealand English,en,
e09d8ec1745d66ed96b0c887361edd50d9a2b8a5eee99e31a3e760a24f002b8de5d86e1ffe300c808a381a435216aed30dfb8ec4eabe96745b067d635ea91593,common_voice_en_19606952.mp3,I shall write no more!,2,1,thirties,male,New Zealand English,en,
5b9aa9ebb993cbe5732f21a62be62de05e52da54707b1799b0bf35df27b0c154cc8b7f905d97a3774bd23ea8f1e41ed0dcfe9528f336f518cb58214412f55ddb,common_voice_en_29742005.mp3,"He is buried in Saint Andrew's Churchyard, Kingsbury, London.",2,0,thirties,female,New Zealand English,en,
bacc68100e290b0c4fbb694580dacd38ea7c574d47425864186359791aef52828b54077da1cfaaa267184557ad7a0792f06592af8a599449b9a3bf540ca138a4,common_voice_en_20288490.mp3,The ooze was colored red by iron from hydrothermal springs.,2,0,thirties,male,New Zealand English,en,
453b709814056fbfb4499b26a90e16aec01e077432e56f163e42d0954f07caf2a54549dbeed3b3e09cea973c522101d905ad9952f200bb2bb97f2571ed09b6f0,common_voice_en_19962234.mp3,It was organized by the Pasadena Junior Chamber of Commerce.,2,0,teens,male,New Zealand English,en,
8767a481338c6d3bcc0535c88bbe7eff40a5feb8553d07bb92c722be1f26a4411c4a6b9b23b1b1c8881fbc5a5c73beb090ce6fa96f7edcd2915f048ae732ca7e,common_voice_en_18344814.mp3,"By golly, the boy wins.",2,0,teens,male,New Zealand English,en,
2dd6389b7492bc3178e1e38420152c52c8443893dc356571969589086728e02721969945229e335f7111c019281ad02fef47f2ce00e043e53b62bbc5e007835a,common_voice_en_18496989.mp3,I was trained in the dark arts of assembly coding.,2,0,teens,male,New Zealand English,en,
09cf14962a4dff486a170cb77024d1acadb47c842839f6c0b3a81582374792c476895ac521f2a656112d083fcb037ffb4d5bbfe8617594ed691e22efe7645aff,common_voice_en_26997488.mp3,"He referred to Enoch Powell as ""The Prophet"".",2,0,fourties,male,New Zealand English,en,
36d62842c6f3678957962d26237a5a7c16962509aabd44635cc4802b324578478b9416c6eb3bc38e539bc5fb027fe49b0c6df3ec1c7b999dbfd1ac190ff595f6,common_voice_en_20284778.mp3,The soundtrack became a chartbuster upon release and was highly acclaimed.,2,0,thirties,male,New Zealand English,en,
6a154d4dbe2d9e7f48ab7b95f9bb2ac4bb8e70b28489a0178beb142c905e4570ec2516d8fffe7358352aad96205104d6922095a28bae35a30a2dc90fc59ad3d2,common_voice_en_27560852.mp3,She has a rude awakening upon arriving in boot camp.,2,0,,,New Zealand English,en,
dc8a782284c1801bb42241ff0a70b1db67f8cefcc9823146c278278b1d7cfcef869d1f321ffb93c3e16c092c0a0ef3efc29bac7b81f6d22cd31070f2ae0cca1f,common_voice_en_20562385.mp3,The membrane has many nerve endings packed with mitochondria.,3,0,thirties,male,New Zealand English,en,
0e3d689e7417fe08666b042bca46fd3c31b5305fc18b589075490b0fae6713f26397727f625ddbc78150dd99435aeaa5f3b9703d12046607ac88caa60a8e50ea,common_voice_en_141402.mp3,Two children playing in the snow near a stack of logs.,2,0,twenties,male,New Zealand English,en,
25efdda73f912f5bcd2e338d9bf391bec3f3a7895a90c0200fee641c6664029a64df06539054974bc7ea7bfef53fcbb6450477cd04c5e14fb95d43d2b18f3619,common_voice_en_23893312.mp3,Historically the Nogat River divides East Prussia and West Prussia.,2,0,twenties,male,New Zealand English,en,
43e6823e520d3b3f2a3c9c9b2ffc78a613669019ec991a31b5e437a6c77c2dd7f11e6a7f078f2dd1044423d9e10d15b4ea34d675d3e2552a79f3eb81b2330398,common_voice_en_19597593.mp3,Cilla Black introduced and closed each show by singing a theme song.,2,0,thirties,female,New Zealand English,en,
60a03ce960d8663870435150c5593130bb2a47e0d761360d74f8e8815e40222d939d0b589d6e7f65097329c73c03edc507abeebce684771fad7950170d11d73c,common_voice_en_24569297.mp3,Many parishes have been created since then.,2,0,fourties,male,New Zealand English,en,
828353e098ca68d2fd0f4a3753be57de973354b2d281f49aa841a06b4f5e6cccf0bff413988a82dcf925d7f339d0982ff8756001ed7e765bda309bae869bd0a2,common_voice_en_22708435.mp3,This is seen in the disagreement between scholars.,2,0,twenties,other,New Zealand English,en,
72fa4494c0ae90905d3e7b046cced92d9dfd9a1dfe7bd6b417b25b624c3ede012ea9f4347190f7df632505485b9b85aee0eab6012f82eedcede303e47450e7d7,common_voice_en_18567526.mp3,I thought of it too.,2,0,fourties,male,New Zealand English,en,
a1587d66b475d8e71aaeca7b88a7447084e771f335a2033cd83f354f9249fd0b82f66f33e9f3f0f5f44f0900225793d94e8e9f4895827654d7b6b8a6e75b1c47,common_voice_en_18977855.mp3,"Here, Larrain learned to use the camera to create pictures that magnified emotions.",2,0,sixties,female,New Zealand English,en,
ddef54c141bd37650eccb6ffad6e1b02ceb14559cae7af7df5f9cd81029cada768c7d25b12365f928b737f52f67b052de90c908a7dafc579eeb494e063fdabce,common_voice_en_20176986.mp3,Gold discoveries continued to trigger violent conflict between prospectores and indigenous peoples.,2,0,thirties,male,New Zealand English,en,
3b237bba01393e6235dbdc640585a34c82729b47196cdcc55a1978daba6e30e514e9c678d1e66eab32cd04c63e05e84821d187415be1104602324d5060852929,common_voice_en_18530338.mp3,"Summon me anywhere, and I will come.",2,0,thirties,male,New Zealand English,en,
