common_voice_en_115781.mp3,I'll find out everything,Ill find out everything,0.0,0.0,0.0
common_voice_en_125699.mp3,let's flicking is the last remaining fuel drain from the generator,Lights flickered as the last remaining fuel drained from the generator,0.36363636363636365,0.36363636363636365,0.5950413223140496
common_voice_en_141401.mp3,two women stand outside with a young girl,Two women stand outside with a young girl,0.0,0.0,0.0
common_voice_en_141402.mp3,two children playing in the snow near stack of logs,Two children playing in the snow near a stack of logs,0.09090909090909091,0.09090909090909091,0.09090909090909094
common_voice_en_141403.mp3,a child is crouching on the edge of a curb looking at something in the distance,A child is crouching on the edge of a curb looking at something in the distance,0.0,0.0,0.0
common_voice_en_141404.mp3,child with curly hair laying in a field holding a dandelion,Child with curly hair laying in a field holding a dandelion,0.0,0.0,0.0
common_voice_en_141405.mp3,a homeless man pushes an overfilled plastic blue shopping cart,A homeless man pushes an overfilled plastic blue shopping cart,0.0,0.0,0.0
common_voice_en_141406.mp3,the blonde woman runs beside the Lush vegetation,The blond woman runs beside the lush vegetation,0.125,0.125,0.234375
common_voice_en_141407.mp3,a busy store full of people shopping at the store,A busy store full of people shopping at the store,0.0,0.0,0.0
common_voice_en_141408.mp3,book reservation for my nieces and I at light Horse Tavern,Book reservation for my nieces and I at Light Horse Tavern,0.0,0.0,0.0
common_voice_en_141409.mp3,a couple of homeless people rummage through a bag containing items that make them laugh,A couple of homeless people rummage through a bag containing items that make them laugh,0.0,0.0,0.0
common_voice_en_141410.mp3,too young children bounce on a short trampoline,Two young children Bounce on a short trampoline,0.125,0.125,0.234375
common_voice_en_141411.mp3,a drama playing a red drum set,A drummer playing a red drum set,0.14285714285714285,0.14285714285714285,0.26530612244897966
common_voice_en_141412.mp3,a woman in a sorry is talking to a man and a white shirt,A woman in a sari is talking to a man in a white shirt,0.14285714285714285,0.14285714285714285,0.26530612244897966
common_voice_en_141413.mp3,a man and woman walking down the street,A man and woman walking down the street,0.0,0.0,0.0
common_voice_en_141414.mp3,many birds are sitting on a concrete wall,Many birds are sitting on a concrete wall,0.0,0.0,0.0
common_voice_en_141415.mp3,a bird has its wings spread very wide and standing on rocks,A bird has its wings spread very wide and is standing on rocks,0.07692307692307693,0.07692307692307693,0.07692307692307687
common_voice_en_141416.mp3,a large crowd of people stand at the start line of a race,A large crowd of people stand at the start line of a race,0.0,0.0,0.0
common_voice_en_17246108.mp3,one can't be too careful,One cant be too careful,0.0,0.0,0.0
common_voice_en_17285839.mp3,I seem to remember just wearing a t-shirt and jeans,I seem to remember just wearing a tshirt and jeans,0.0,0.0,0.0
common_voice_en_17730637.mp3,the city God had to be reduced as well due to finance shortages,The city guard had to be reduced as well due to finance shortages,0.07692307692307693,0.07692307692307693,0.1479289940828401
common_voice_en_17730638.mp3,view the reviews comments and ratings on the website,View the reviews comments and ratings on the website,0.0,0.0,0.0
