female1_angry_10a_1.wav,water harms the newborn boy,Water harms the new born boy.,0.3333333333333333
female1_angry_10a_2.wav,water harms the newborn boy,Water harms the new born boy.,0.3333333333333333
female1_angry_10b_1.wav,Walsh the newborn boy,Water harms the new born boy.,0.6666666666666666
female1_angry_10b_2.wav,water harms the newborn boy,Water harms the new born boy.,0.3333333333333333
female1_angry_11a_1.wav,I have not seen my too,I have not seen my tooth.,0.16666666666666666
female1_angry_11a_2.wav,I have not seen my tooth,I have not seen my tooth.,0.0
female1_angry_11b_1.wav,I have not seen my too,I have not seen my tooth.,0.16666666666666666
female1_angry_11b_2.wav,I have not seen my tooth,I have not seen my tooth.,0.0
female1_angry_12a_1.wav,work hard or you lose,Work hard or you lose.,0.0
female1_angry_12a_2.wav,Ricardo you,Work hard or you lose.,0.8
female1_angry_12b_1.wav,work hard or you lose,Work hard or you lose.,0.0
female1_angry_12b_2.wav,work hard or you lose,Work hard or you lose.,0.0
female1_angry_13a_1.wav,Jim saw the port,Jim saw the port.,0.0
female1_angry_13a_2.wav,Jim saw the port,Jim saw the port.,0.0
female1_angry_13b_1.wav,Jim saw the port,Jim saw the port.,0.0
female1_angry_13b_2.wav,Jim sold the port,Jim saw the port.,0.25
female1_angry_14a_1.wav,they should start to talk,They should start to talk.,0.0
female1_angry_14a_2.wav,they should start to talk,They should start to talk.,0.0
female1_angry_14b_1.wav,they should start to talk,They should start to talk.,0.0
female1_angry_14b_2.wav,they should start to talk,They should start to talk.,0.0
female1_angry_15a_1.wav,Sound the Horn if you need more,Sound the horn if you need more.,0.0
female1_angry_15a_2.wav,Sound the Horn if you need more,Sound the horn if you need more.,0.0
female1_angry_15b_1.wav,Sound the Horn if you need more,Sound the horn if you need more.,0.0
female1_angry_15b_2.wav,Sound the Horn if you need more,Sound the horn if you need more.,0.0
female1_angry_1a_1.wav,Tom beats that farmer,"Tom beats that farmer.
",0.0
female1_angry_1a_2.wav,Tom beats that farmer,"Tom beats that farmer.
",0.0
female1_angry_1b_1.wav,Tom beats that farmer,"Tom beats that farmer.
",0.0
female1_angry_1b_2.wav,Tom beats that farmer,"Tom beats that farmer.
",0.0
female1_angry_2a_1.wav,John laughs like your father,John laughs like your father.,0.0
female1_angry_2a_2.wav,John laughs like your father,John laughs like your father.,0.0
female1_angry_2b_1.wav,John laughs like your father,John laughs like your father.,0.0
female1_angry_2b_2.wav,John laughs like your father,John laughs like your father.,0.0
female1_angry_3a_1.wav,the seed is buried in deep,The seed is buried in deep.,0.0
female1_angry_3a_2.wav,the seed is buried in deep,The seed is buried in deep.,0.0
female1_angry_3b_1.wav,the seed is buried in deep,The seed is buried in deep.,0.0
female1_angry_3b_2.wav,the seed is buried and deep,The seed is buried in deep.,0.16666666666666666
female1_angry_4a_1.wav,Taylor likes stewed Asian food,Taylor likes stewed Asian food.,0.0
female1_angry_4a_2.wav,Taylor likes stewed Asian food,Taylor likes stewed Asian food.,0.0
female1_angry_4b_1.wav,Taylor likes stewed Asian food,Taylor likes stewed Asian food.,0.0
female1_angry_4b_2.wav,Taylor likes dude Asian food,Taylor likes stewed Asian food.,0.2
female1_angry_5a_1.wav,the Lord swims in the sea,The lord swims in the sea.,0.0
female1_angry_5a_2.wav,the Lord swims in the sea,The lord swims in the sea.,0.0
female1_angry_5b_1.wav,the Lord swims in the sea,The lord swims in the sea.,0.0
female1_angry_5b_2.wav,the Lord swims in the sea,The lord swims in the sea.,0.0
female1_angry_6a_1.wav,Jack views and art piece,Jack views an art piece.,0.2
female1_angry_6a_2.wav,Jack views and art piece,Jack views an art piece.,0.2
female1_angry_6b_1.wav,Jack views and art piece,Jack views an art piece.,0.2
female1_angry_6b_2.wav,Jack views and art piece,Jack views an art piece.,0.2
female1_angry_7a_1.wav,call leaps into a Jeep,Carl leaps into a jeep.,0.2
female1_angry_7a_2.wav,call leaps into a Jeep,Carl leaps into a jeep.,0.2
